20030202 223150000,1.469000,1.468500,0
20030202 223151000,1.468900,1.468400,0
20030202 223202000,1.468800,1.468300,0
20030202 223202000,1.468900,1.468400,0
20030202 223210000,1.468800,1.468300,0
20030202 223211000,1.468900,1.468400,0
20030202 223211000,1.469000,1.468500,0
20030202 223216000,1.468900,1.468400,0
20030202 223220000,1.469000,1.468500,0
20030202 223239000,1.469100,1.468600,0
20030202 223240000,1.469000,1.468500,0
20030202 223401000,1.468900,1.468400,0
20030202 223433000,1.469000,1.468500,0
20030202 223433000,1.469100,1.468600,0
20030202 223434000,1.469000,1.468500,0
20030202 223452000,1.468900,1.468400,0
20030202 223510000,1.469000,1.468500,0
20030202 223516000,1.468900,1.468400,0
20030202 223654000,1.468800,1.468300,0
20030202 224150000,1.468900,1.468400,0
20030202 224230000,1.468800,1.468300,0
20030202 224315000,1.468900,1.468400,0
20030202 224648000,1.468800,1.468300,0
20030202 224659000,1.468900,1.468400,0
20030202 224705000,1.468800,1.468300,0
20030202 224823000,1.468900,1.468400,0
20030202 224838000,1.468800,1.468300,0
20030202 225147000,1.468700,1.468200,0
20030202 225148000,1.468800,1.468300,0
20030202 225155000,1.468700,1.468200,0
20030202 225156000,1.468800,1.468300,0
20030202 225159000,1.468900,1.468400,0
20030202 225202000,1.469000,1.468500,0
20030202 225210000,1.469200,1.468700,0
20030202 225211000,1.469100,1.468600,0
20030202 225211000,1.469000,1.468500,0
20030202 225212000,1.469100,1.468600,0
20030202 225213000,1.469200,1.468700,0
20030202 225216000,1.469100,1.468600,0
20030202 225217000,1.469000,1.468500,0
20030202 225222000,1.469100,1.468600,0
20030202 225223000,1.469000,1.468500,0
20030202 225232000,1.469100,1.468600,0
20030202 225232000,1.469200,1.468700,0
20030202 225232000,1.469300,1.468800,0
20030202 225234000,1.469200,1.468700,0
20030202 225234000,1.469100,1.468600,0
20030202 225323000,1.469000,1.468500,0
20030202 225323000,1.468800,1.468300,0
20030202 225408000,1.468900,1.468400,0
20030202 225410000,1.469000,1.468500,0
20030202 225444000,1.469100,1.468600,0
20030202 225447000,1.469000,1.468500,0
20030202 225502000,1.469100,1.468600,0
20030202 225504000,1.469000,1.468500,0
20030202 225516000,1.469100,1.468600,0
20030202 225518000,1.469000,1.468500,0
20030202 225540000,1.468900,1.468400,0
20030202 225548000,1.469000,1.468500,0
20030202 225549000,1.469100,1.468600,0
20030202 225549000,1.469200,1.468700,0
20030202 225552000,1.469300,1.468800,0
20030202 225658000,1.469200,1.468700,0
20030202 225723000,1.469100,1.468600,0
20030202 225821000,1.469000,1.468500,0
20030202 225840000,1.468900,1.468400,0
20030202 230044000,1.468800,1.468300,0
20030202 230046000,1.468900,1.468400,0
20030202 230426000,1.468800,1.468300,0
20030202 230442000,1.468900,1.468400,0
20030202 230445000,1.468800,1.468300,0
20030202 230445000,1.468700,1.468200,0
20030202 230952000,1.468800,1.468300,0
20030202 232204000,1.468700,1.468200,0
20030202 234134000,1.468800,1.468300,0
20030202 234144000,1.468700,1.468200,0
20030202 234345000,1.468800,1.468300,0
20030202 235742000,1.468700,1.468200,0
20030203 001437000,1.468600,1.468100,0
20030203 001522000,1.468700,1.468200,0
20030203 001523000,1.468600,1.468100,0
20030203 001524000,1.468700,1.468200,0
20030203 001524000,1.468800,1.468300,0
20030203 001616000,1.468700,1.468200,0
20030203 001632000,1.468800,1.468300,0
20030203 001739000,1.468700,1.468200,0
20030203 001849000,1.468800,1.468300,0
20030203 001859000,1.468900,1.468400,0
20030203 001909000,1.469000,1.468500,0
20030203 003409000,1.468900,1.468400,0
20030203 003522000,1.469000,1.468500,0
20030203 003748000,1.468900,1.468400,0
20030203 003918000,1.468800,1.468300,0
20030203 003918000,1.468900,1.468400,0
20030203 003932000,1.468800,1.468300,0
20030203 004139000,1.468900,1.468400,0
20030203 004511000,1.468800,1.468300,0
20030203 004530000,1.468900,1.468400,0
20030203 004532000,1.468800,1.468300,0
20030203 004957000,1.468900,1.468400,0
20030203 005000000,1.468800,1.468300,0
20030203 011114000,1.468700,1.468200,0
20030203 011130000,1.468800,1.468300,0
20030203 011156000,1.468700,1.468200,0
20030203 011210000,1.468600,1.468100,0
20030203 011211000,1.468700,1.468200,0
20030203 011221000,1.468800,1.468300,0
20030203 011317000,1.468700,1.468200,0
20030203 011318000,1.468800,1.468300,0
20030203 011440000,1.468700,1.468200,0
20030203 011440000,1.468800,1.468300,0
20030203 011440000,1.468700,1.468200,0
20030203 011454000,1.468800,1.468300,0
20030203 013259000,1.468700,1.468200,0
20030203 013305000,1.468600,1.468100,0
20030203 013315000,1.468500,1.468000,0
20030203 013340000,1.468600,1.468100,0
20030203 013341000,1.468500,1.468000,0
20030203 013405000,1.468600,1.468100,0
20030203 013407000,1.468700,1.468200,0
20030203 013407000,1.468800,1.468300,0
20030203 013418000,1.468900,1.468400,0
20030203 013422000,1.468800,1.468300,0
20030203 013448000,1.468700,1.468200,0
20030203 013520000,1.468600,1.468100,0
20030203 013521000,1.468700,1.468200,0
20030203 013544000,1.468800,1.468300,0
20030203 013609000,1.468900,1.468400,0
20030203 013618000,1.469000,1.468500,0
20030203 013623000,1.468900,1.468400,0
20030203 013627000,1.469000,1.468500,0
20030203 013629000,1.468900,1.468400,0
20030203 013633000,1.469000,1.468500,0
20030203 013636000,1.468900,1.468400,0
20030203 013636000,1.468800,1.468300,0
20030203 013700000,1.468700,1.468200,0
20030203 013710000,1.468800,1.468300,0
20030203 013734000,1.468700,1.468200,0
20030203 013735000,1.468800,1.468300,0
20030203 013747000,1.468700,1.468200,0
20030203 013749000,1.468800,1.468300,0
20030203 013757000,1.468900,1.468400,0
20030203 013807000,1.468800,1.468300,0
20030203 013811000,1.468700,1.468200,0
20030203 013814000,1.468800,1.468300,0
20030203 013852000,1.468700,1.468200,0
20030203 013855000,1.468600,1.468100,0
